"Estacion","Fecha inicial","Fecha final","O3"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 22:00","2025-01-30 22:59","38.4552"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 21:00","2025-01-30 21:59","39.24"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 20:00","2025-01-30 20:59","38.259"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 19:00","2025-01-30 19:59","32.373"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 18:00","2025-01-30 18:59","29.43"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 17:00","2025-01-30 17:59","36.297"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 16:00","2025-01-30 16:59","35.9046"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 15:00","2025-01-30 15:59","38.6514"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 14:00","2025-01-30 14:59","44.9298"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 13:00","2025-01-30 13:59","45.126"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 12:00","2025-01-30 12:59","49.05"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 11:00","2025-01-30 11:59","49.2462"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 08:00","2025-01-30 08:59","44.5374"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 07:00","2025-01-30 07:59","25.8984"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 06:00","2025-01-30 06:59","8.2404"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 05:00","2025-01-30 05:59","14.9112"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 04:00","2025-01-30 04:59","24.1326"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 03:00","2025-01-30 03:59","34.335"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 02:00","2025-01-30 02:59","34.9236"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 01:00","2025-01-30 01:59","39.8286"
"CENTRO DE ALTO RENDIMIENTO","2025-01-30 00:00","2025-01-30 00:59","40.221"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 23:00","2025-01-03 23:59","4.1202"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 22:00","2025-01-03 22:59","3.3354"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 21:00","2025-01-03 21:59","4.1202"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 20:00","2025-01-03 20:59","3.3354"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 19:00","2025-01-03 19:59","3.924"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 18:00","2025-01-03 18:59","4.1202"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 17:00","2025-01-03 17:59","4.905"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 16:00","2025-01-03 16:59","15.3036"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 15:00","2025-01-03 15:59","12.9492"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 14:00","2025-01-03 14:59","24.3288"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 13:00","2025-01-03 13:59","56.5056"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 12:00","2025-01-03 12:59","69.4548"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 11:00","2025-01-03 11:59","45.126"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 10:00","2025-01-03 10:59","28.0566"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 09:00","2025-01-03 09:59","17.4618"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 08:00","2025-01-03 08:59","12.5568"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 07:00","2025-01-03 07:59","7.4556"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 06:00","2025-01-03 06:59","3.924"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 05:00","2025-01-03 05:59","3.7278"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 04:00","2025-01-03 04:59","4.905"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 03:00","2025-01-03 03:59","4.7088"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 02:00","2025-01-03 02:59","3.924"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 01:00","2025-01-03 01:59","3.924"
"CENTRO DE ALTO RENDIMIENTO","2025-01-03 00:00","2025-01-03 00:59","5.2974"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 23:00","2025-01-02 23:59","8.0442"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 22:00","2025-01-02 22:59","9.0252"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 21:00","2025-01-02 21:59","8.2404"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 20:00","2025-01-02 20:59","10.5948"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 19:00","2025-01-02 19:59","22.3668"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 18:00","2025-01-02 18:59","26.8794"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 17:00","2025-01-02 17:59","41.202"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 16:00","2025-01-02 16:59","53.955"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 15:00","2025-01-02 15:59","53.5626"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 14:00","2025-01-02 14:59","56.898"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 13:00","2025-01-02 13:59","56.898"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 12:00","2025-01-02 12:59","43.9488"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 11:00","2025-01-02 11:59","40.221"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 10:00","2025-01-02 10:59","40.4172"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 09:00","2025-01-02 09:59","40.6134"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 08:00","2025-01-02 08:59","30.0186"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 07:00","2025-01-02 07:59","10.3986"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 06:00","2025-01-02 06:59","4.5126"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 05:00","2025-01-02 05:59","4.3164"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 04:00","2025-01-02 04:59","7.2594"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 03:00","2025-01-02 03:59","13.5378"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 02:00","2025-01-02 02:59","14.3226"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 01:00","2025-01-02 01:59","10.3986"
"CENTRO DE ALTO RENDIMIENTO","2025-01-02 00:00","2025-01-02 00:59","14.1264"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 23:00","2025-01-01 23:59","22.1706"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 22:00","2025-01-01 22:59","31.9806"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 21:00","2025-01-01 21:59","38.8476"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 20:00","2025-01-01 20:59","52.1892"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 19:00","2025-01-01 19:59","58.86"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 18:00","2025-01-01 18:59","61.6068"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 17:00","2025-01-01 17:59","70.8282"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 16:00","2025-01-01 16:59","75.7332"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 15:00","2025-01-01 15:59","80.0496"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 14:00","2025-01-01 14:59","98.1"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 13:00","2025-01-01 13:59","107.3214"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 12:00","2025-01-01 12:59","90.4482"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 11:00","2025-01-01 11:59","86.7204"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 10:00","2025-01-01 10:59","72.7902"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 09:00","2025-01-01 09:59","58.86"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 08:00","2025-01-01 08:59","40.6134"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 07:00","2025-01-01 07:59","13.5378"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 06:00","2025-01-01 06:59","5.1012"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 05:00","2025-01-01 05:59","4.1202"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 04:00","2025-01-01 04:59","3.924"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 03:00","2025-01-01 03:59","4.1202"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 02:00","2025-01-01 02:59","3.5316"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 01:00","2025-01-01 01:59","4.5126"
"CENTRO DE ALTO RENDIMIENTO","2025-01-01 00:00","2025-01-01 00:59","3.5316"
"CIUDAD BOLÍVAR","2025-07-31 22:00","2025-07-31 22:59","31.9806"
"CIUDAD BOLÍVAR","2025-07-31 21:00","2025-07-31 21:59","27.8604"
"CIUDAD BOLÍVAR","2025-07-31 20:00","2025-07-31 20:59","28.449"
"CIUDAD BOLÍVAR","2025-07-31 19:00","2025-07-31 19:59","24.7212"
"CIUDAD BOLÍVAR","2025-07-31 18:00","2025-07-31 18:59","30.6072"
"CIUDAD BOLÍVAR","2025-07-31 17:00","2025-07-31 17:59","40.221"
"CIUDAD BOLÍVAR","2025-07-31 16:00","2025-07-31 16:59","44.3412"
"CIUDAD BOLÍVAR","2025-07-31 15:00","2025-07-31 15:59","49.2462"
"CIUDAD BOLÍVAR","2025-07-31 14:00","2025-07-31 14:59","49.2462"
"CIUDAD BOLÍVAR","2025-07-31 13:00","2025-07-31 13:59","49.2462"
"CIUDAD BOLÍVAR","2025-07-31 12:00","2025-07-31 12:59","52.1892"
"CIUDAD BOLÍVAR","2025-07-31 11:00","2025-07-31 11:59","51.7968"
"CIUDAD BOLÍVAR","2025-07-31 10:00","2025-07-31 10:59","48.069"
"CIUDAD BOLÍVAR","2025-07-31 07:00","2025-07-31 07:59","10.9872"
"CIUDAD BOLÍVAR","2025-07-31 06:00","2025-07-31 06:59","2.943"
"CIUDAD BOLÍVAR","2025-07-31 05:00","2025-07-31 05:59","1.962"
"CIUDAD BOLÍVAR","2025-07-31 04:00","2025-07-31 04:59","1.7658"
"CIUDAD BOLÍVAR","2025-07-31 03:00","2025-07-31 03:59","1.7658"
"CIUDAD BOLÍVAR","2025-07-31 02:00","2025-07-31 02:59","2.7468"
"CIUDAD BOLÍVAR","2025-07-31 01:00","2025-07-31 01:59","23.1516"
"CIUDAD BOLÍVAR","2025-07-31 00:00","2025-07-31 00:59","37.4742"
"CIUDAD BOLÍVAR","2025-07-30 23:00","2025-07-30 23:59","34.9236"
"CIUDAD BOLÍVAR","2025-07-30 22:00","2025-07-30 22:59","38.6514"
"CIUDAD BOLÍVAR","2025-07-30 21:00","2025-07-30 21:59","37.278"
"CIUDAD BOLÍVAR","2025-07-30 20:00","2025-07-30 20:59","28.449"
"CIUDAD BOLÍVAR","2025-07-30 19:00","2025-07-30 19:59","32.9616"
"CIUDAD BOLÍVAR","2025-07-30 18:00","2025-07-30 18:59","35.316"
"CIUDAD BOLÍVAR","2025-07-30 17:00","2025-07-30 17:59","41.5944"
"CIUDAD BOLÍVAR","2025-07-30 16:00","2025-07-30 16:59","46.6956"
"CIUDAD BOLÍVAR","2025-07-30 15:00","2025-07-30 15:59","50.031"
"CIUDAD BOLÍVAR","2025-07-30 14:00","2025-07-30 14:59","49.05"
"CIUDAD BOLÍVAR","2025-07-30 13:00","2025-07-30 13:59","51.2082"
"CIUDAD BOLÍVAR","2025-07-30 12:00","2025-07-30 12:59","52.974"
"CIUDAD BOLÍVAR","2025-07-30 11:00","2025-07-30 11:59","52.974"
"CIUDAD BOLÍVAR","2025-07-30 10:00","2025-07-30 10:59","52.7778"
"CIUDAD BOLÍVAR","2025-07-30 09:00","2025-07-30 09:59","47.088"
"CIUDAD BOLÍVAR","2025-07-30 08:00","2025-07-30 08:59","42.183"
"CIUDAD BOLÍVAR","2025-07-30 07:00","2025-07-30 07:59","13.9302"
"CIUDAD BOLÍVAR","2025-07-30 06:00","2025-07-30 06:59","2.7468"
"CIUDAD BOLÍVAR","2025-07-30 05:00","2025-07-30 05:59","1.7658"
"CIUDAD BOLÍVAR","2025-07-30 04:00","2025-07-30 04:59","21.7782"
"CIUDAD BOLÍVAR","2025-07-30 03:00","2025-07-30 03:59","36.1008"
"CIUDAD BOLÍVAR","2025-07-30 02:00","2025-07-30 02:59","33.7464"
"CIUDAD BOLÍVAR","2025-07-30 01:00","2025-07-30 01:59","33.9426"
"CIUDAD BOLÍVAR","2025-07-30 00:00","2025-07-30 00:59","33.354"
"CIUDAD BOLÍVAR","2025-07-29 23:00","2025-07-29 23:59","32.9616"
"CIUDAD BOLÍVAR","2025-07-29 22:00","2025-07-29 22:59","29.8224"
"CIUDAD BOLÍVAR","2025-07-29 21:00","2025-07-29 21:59","30.9996"
"CIUDAD BOLÍVAR","2025-07-29 20:00","2025-07-29 20:59","31.7844"
"CIUDAD BOLÍVAR","2025-07-29 19:00","2025-07-29 19:59","31.1958"
"CIUDAD BOLÍVAR","2025-07-29 18:00","2025-07-29 18:59","33.7464"
"CIUDAD BOLÍVAR","2025-07-29 17:00","2025-07-29 17:59","34.335"
"CIUDAD BOLÍVAR","2025-07-29 16:00","2025-07-29 16:59","37.8666"
"CIUDAD BOLÍVAR","2025-07-29 15:00","2025-07-29 15:59","42.3792"
"CIUDAD BOLÍVAR","2025-07-29 14:00","2025-07-29 14:59","44.3412"
"CIUDAD BOLÍVAR","2025-07-29 13:00","2025-07-29 13:59","45.5184"
"CIUDAD BOLÍVAR","2025-07-29 12:00","2025-07-29 12:59","46.4994"
"CIUDAD BOLÍVAR","2025-07-29 11:00","2025-07-29 11:59","45.5184"
"CIUDAD BOLÍVAR","2025-07-29 10:00","2025-07-29 10:59","44.5374"
"CIUDAD BOLÍVAR","2025-07-29 09:00","2025-07-29 09:59","43.3602"
"CIUDAD BOLÍVAR","2025-07-29 08:00","2025-07-29 08:59","39.0438"
"CIUDAD BOLÍVAR","2025-07-29 07:00","2025-07-29 07:59","33.5502"
"CIUDAD BOLÍVAR","2025-07-29 06:00","2025-07-29 06:59","31.9806"
"CIUDAD BOLÍVAR","2025-07-29 05:00","2025-07-29 05:59","32.7654"
"CIUDAD BOLÍVAR","2025-07-29 04:00","2025-07-29 04:59","30.411"
"CIUDAD BOLÍVAR","2025-07-29 03:00","2025-07-29 03:59","32.7654"
"CIUDAD BOLÍVAR","2025-07-29 02:00","2025-07-29 02:59","30.411"
"CIUDAD BOLÍVAR","2025-07-29 01:00","2025-07-29 01:59","30.6072"
"CIUDAD BOLÍVAR","2025-07-29 00:00","2025-07-29 00:59","28.8414"
"CIUDAD BOLÍVAR","2025-07-28 23:00","2025-07-28 23:59","23.9364"
"CIUDAD BOLÍVAR","2025-07-28 22:00","2025-07-28 22:59","23.9364"
"CIUDAD BOLÍVAR","2025-07-28 21:00","2025-07-28 21:59","26.2908"
"CIUDAD BOLÍVAR","2025-07-28 20:00","2025-07-28 20:59","26.6832"
"CIUDAD BOLÍVAR","2025-07-28 19:00","2025-07-28 19:59","24.7212"
"CIUDAD BOLÍVAR","2025-07-28 18:00","2025-07-28 18:59","23.9364"
"CIUDAD BOLÍVAR","2025-07-28 17:00","2025-07-28 17:59","34.5312"
"CIUDAD BOLÍVAR","2025-07-28 16:00","2025-07-28 16:59","38.4552"
"CIUDAD BOLÍVAR","2025-07-28 15:00","2025-07-28 15:59","41.9868"
"CIUDAD BOLÍVAR","2025-07-28 14:00","2025-07-28 14:59","42.9678"
"CIUDAD BOLÍVAR","2025-07-28 13:00","2025-07-28 13:59","44.9298"
"CIUDAD BOLÍVAR","2025-07-28 12:00","2025-07-28 12:59","45.3222"
"CIUDAD BOLÍVAR","2025-07-28 11:00","2025-07-28 11:59","43.5564"
"CIUDAD BOLÍVAR","2025-07-28 10:00","2025-07-28 10:59","44.5374"
"CIUDAD BOLÍVAR","2025-07-28 09:00","2025-07-28 09:59","43.9488"
"CIUDAD BOLÍVAR","2025-07-28 08:00","2025-07-28 08:59","43.3602"
"CIUDAD BOLÍVAR","2025-07-28 07:00","2025-07-28 07:59","42.5754"
"CIUDAD BOLÍVAR","2025-07-28 06:00","2025-07-28 06:59","40.221"
"CIUDAD BOLÍVAR","2025-07-28 05:00","2025-07-28 05:59","46.4994"
"CIUDAD BOLÍVAR","2025-07-28 04:00","2025-07-28 04:59","41.9868"
"CIUDAD BOLÍVAR","2025-07-28 03:00","2025-07-28 03:59","49.4424"
"CIUDAD BOLÍVAR","2025-07-28 02:00","2025-07-28 02:59","53.7588"
"CIUDAD BOLÍVAR","2025-07-28 01:00","2025-07-28 01:59","54.5436"
"CIUDAD BOLÍVAR","2025-07-28 00:00","2025-07-28 00:59","40.0248"
"CIUDAD BOLÍVAR","2025-07-27 23:00","2025-07-27 23:59","31.392"
"CIUDAD BOLÍVAR","2025-07-27 22:00","2025-07-27 22:59","48.6576"
"CIUDAD BOLÍVAR","2025-07-27 21:00","2025-07-27 21:59","55.1322"
"CIUDAD BOLÍVAR","2025-07-27 20:00","2025-07-27 20:59","57.2904"
"CIUDAD BOLÍVAR","2025-07-27 19:00","2025-07-27 19:59","47.4804"
"CIUDAD BOLÍVAR","2025-07-27 18:00","2025-07-27 18:59","39.4362"
"CIUDAD BOLÍVAR","2025-07-27 17:00","2025-07-27 17:59","43.164"
"CIUDAD BOLÍVAR","2025-07-27 16:00","2025-07-27 16:59","45.9108"
"CIUDAD BOLÍVAR","2025-07-27 15:00","2025-07-27 15:59","46.107"
"CIUDAD BOLÍVAR","2025-07-27 14:00","2025-07-27 14:59","47.8728"
"CIUDAD BOLÍVAR","2025-07-27 13:00","2025-07-27 13:59","47.2842"
"CIUDAD BOLÍVAR","2025-07-27 12:00","2025-07-27 12:59","48.2652"
"CIUDAD BOLÍVAR","2025-07-27 11:00","2025-07-27 11:59","49.4424"
"CIUDAD BOLÍVAR","2025-07-27 10:00","2025-07-27 10:59","47.4804"
"CIUDAD BOLÍVAR","2025-07-27 09:00","2025-07-27 09:59","43.164"
"CIUDAD BOLÍVAR","2025-07-27 08:00","2025-07-27 08:59","39.4362"
"CIUDAD BOLÍVAR","2025-07-27 07:00","2025-07-27 07:59","39.24"
"CIUDAD BOLÍVAR","2025-07-27 06:00","2025-07-27 06:59","36.6894"
"CIUDAD BOLÍVAR","2025-07-27 05:00","2025-07-27 05:59","31.5882"
"CIUDAD BOLÍVAR","2025-07-27 04:00","2025-07-27 04:59","31.392"
"CIUDAD BOLÍVAR","2025-07-27 03:00","2025-07-27 03:59","32.9616"
"CIUDAD BOLÍVAR","2025-07-27 02:00","2025-07-27 02:59","35.5122"
"CIUDAD BOLÍVAR","2025-07-27 01:00","2025-07-27 01:59","35.1198"
"CIUDAD BOLÍVAR","2025-07-27 00:00","2025-07-27 00:59","30.2148"
"CIUDAD BOLÍVAR","2025-07-26 23:00","2025-07-26 23:59","30.0186"
"CIUDAD BOLÍVAR","2025-07-26 22:00","2025-07-26 22:59","30.0186"
"CIUDAD BOLÍVAR","2025-07-26 21:00","2025-07-26 21:59","31.9806"
"CIUDAD BOLÍVAR","2025-07-26 20:00","2025-07-26 20:59","31.9806"
"CIUDAD BOLÍVAR","2025-07-26 19:00","2025-07-26 19:59","27.468"
"CIUDAD BOLÍVAR","2025-07-26 18:00","2025-07-26 18:59","33.7464"
"CIUDAD BOLÍVAR","2025-07-26 17:00","2025-07-26 17:59","35.5122"
"CIUDAD BOLÍVAR","2025-07-26 16:00","2025-07-26 16:59","42.5754"
"CIUDAD BOLÍVAR","2025-07-26 15:00","2025-07-26 15:59","44.7336"
"CIUDAD BOLÍVAR","2025-07-26 14:00","2025-07-26 14:59","47.6766"
"CIUDAD BOLÍVAR","2025-07-26 13:00","2025-07-26 13:59","48.069"
"CIUDAD BOLÍVAR","2025-07-26 12:00","2025-07-26 12:59","46.3032"
"CIUDAD BOLÍVAR","2025-07-26 11:00","2025-07-26 11:59","45.126"
"CIUDAD BOLÍVAR","2025-07-26 10:00","2025-07-26 10:59","41.9868"
"CIUDAD BOLÍVAR","2025-07-26 09:00","2025-07-26 09:59","39.4362"
"CIUDAD BOLÍVAR","2025-07-26 08:00","2025-07-26 08:59","34.9236"
"CIUDAD BOLÍVAR","2025-07-26 07:00","2025-07-26 07:59","9.81"
"CIUDAD BOLÍVAR","2025-07-26 06:00","2025-07-26 06:59","2.5506"
"CIUDAD BOLÍVAR","2025-07-26 05:00","2025-07-26 05:59","1.5696"
"CIUDAD BOLÍVAR","2025-07-26 04:00","2025-07-26 04:59","1.962"
"CIUDAD BOLÍVAR","2025-07-26 03:00","2025-07-26 03:59","1.7658"
"CIUDAD BOLÍVAR","2025-07-26 02:00","2025-07-26 02:59","4.1202"
"CIUDAD BOLÍVAR","2025-07-26 01:00","2025-07-26 01:59","24.1326"
"CIUDAD BOLÍVAR","2025-07-26 00:00","2025-07-26 00:59","36.6894"
"CIUDAD BOLÍVAR","2025-07-25 23:00","2025-07-25 23:59","24.9174"
"CIUDAD BOLÍVAR","2025-07-25 22:00","2025-07-25 22:59","38.0628"
"CIUDAD BOLÍVAR","2025-07-25 21:00","2025-07-25 21:59","31.5882"
"CIUDAD BOLÍVAR","2025-07-25 20:00","2025-07-25 20:59","32.9616"
"CIUDAD BOLÍVAR","2025-07-25 19:00","2025-07-25 19:59","38.0628"
"CIUDAD BOLÍVAR","2025-07-25 18:00","2025-07-25 18:59","38.6514"
"CIUDAD BOLÍVAR","2025-07-25 17:00","2025-07-25 17:59","43.7526"
"CIUDAD BOLÍVAR","2025-07-25 16:00","2025-07-25 16:59","48.2652"
"CIUDAD BOLÍVAR","2025-07-25 15:00","2025-07-25 15:59","46.8918"
"CIUDAD BOLÍVAR","2025-07-25 14:00","2025-07-25 14:59","46.6956"
"CIUDAD BOLÍVAR","2025-07-25 13:00","2025-07-25 13:59","46.3032"
"CIUDAD BOLÍVAR","2025-07-25 12:00","2025-07-25 12:59","46.4994"
"CIUDAD BOLÍVAR","2025-07-25 11:00","2025-07-25 11:59","45.3222"
"CIUDAD BOLÍVAR","2025-07-25 10:00","2025-07-25 10:59","42.3792"
"CIUDAD BOLÍVAR","2025-07-25 09:00","2025-07-25 09:59","39.24"
"CIUDAD BOLÍVAR","2025-07-25 08:00","2025-07-25 08:59","33.7464"
"CIUDAD BOLÍVAR","2025-07-25 07:00","2025-07-25 07:59","27.8604"
"CIUDAD BOLÍVAR","2025-07-25 06:00","2025-07-25 06:59","22.1706"
"CIUDAD BOLÍVAR","2025-07-25 05:00","2025-07-25 05:59","26.2908"
"CIUDAD BOLÍVAR","2025-07-25 04:00","2025-07-25 04:59","28.2528"
"CIUDAD BOLÍVAR","2025-07-25 03:00","2025-07-25 03:59","31.5882"
"CIUDAD BOLÍVAR","2025-07-25 02:00","2025-07-25 02:59","31.5882"
"CIUDAD BOLÍVAR","2025-07-25 01:00","2025-07-25 01:59","30.9996"
"CIUDAD BOLÍVAR","2025-07-25 00:00","2025-07-25 00:59","17.8542"
"CIUDAD BOLÍVAR","2025-07-24 23:00","2025-07-24 23:59","24.1326"
"CIUDAD BOLÍVAR","2025-07-24 22:00","2025-07-24 22:59","25.3098"
"CIUDAD BOLÍVAR","2025-07-24 21:00","2025-07-24 21:59","22.9554"
"CIUDAD BOLÍVAR","2025-07-24 20:00","2025-07-24 20:59","22.7592"
"CIUDAD BOLÍVAR","2025-07-24 19:00","2025-07-24 19:59","25.7022"
"CIUDAD BOLÍVAR","2025-07-24 18:00","2025-07-24 18:59","27.468"
"CIUDAD BOLÍVAR","2025-07-24 17:00","2025-07-24 17:59","30.2148"
"CIUDAD BOLÍVAR","2025-07-24 16:00","2025-07-24 16:59","36.4932"
"CIUDAD BOLÍVAR","2025-07-24 15:00","2025-07-24 15:59","39.8286"
"CIUDAD BOLÍVAR","2025-07-24 14:00","2025-07-24 14:59","39.0438"
"CIUDAD BOLÍVAR","2025-07-24 13:00","2025-07-24 13:59","39.24"
"CIUDAD BOLÍVAR","2025-07-24 12:00","2025-07-24 12:59","37.8666"
"CIUDAD BOLÍVAR","2025-07-24 11:00","2025-07-24 11:59","36.297"
"CIUDAD BOLÍVAR","2025-07-24 10:00","2025-07-24 10:59","35.7084"
"CIUDAD BOLÍVAR","2025-07-24 09:00","2025-07-24 09:59","35.5122"
"CIUDAD BOLÍVAR","2025-07-24 08:00","2025-07-24 08:59","31.1958"
"CIUDAD BOLÍVAR","2025-07-24 07:00","2025-07-24 07:59","27.8604"
"CIUDAD BOLÍVAR","2025-07-24 06:00","2025-07-24 06:59","19.8162"
"CIUDAD BOLÍVAR","2025-07-24 05:00","2025-07-24 05:59","20.4048"
"CIUDAD BOLÍVAR","2025-07-24 04:00","2025-07-24 04:59","21.9744"
"CIUDAD BOLÍVAR","2025-07-24 03:00","2025-07-24 03:59","23.7402"
"CIUDAD BOLÍVAR","2025-07-24 02:00","2025-07-24 02:59","18.2466"
"CIUDAD BOLÍVAR","2025-07-24 01:00","2025-07-24 01:59","7.6518"
"CIUDAD BOLÍVAR","2025-07-24 00:00","2025-07-24 00:59","11.1834"
"CIUDAD BOLÍVAR","2025-07-23 23:00","2025-07-23 23:59","17.0694"
"CIUDAD BOLÍVAR","2025-07-23 22:00","2025-07-23 22:59","13.5378"
"CIUDAD BOLÍVAR","2025-07-23 21:00","2025-07-23 21:59","12.9492"
"CIUDAD BOLÍVAR","2025-07-23 20:00","2025-07-23 20:59","14.715"
"CIUDAD BOLÍVAR","2025-07-23 19:00","2025-07-23 19:59","18.8352"
"CIUDAD BOLÍVAR","2025-07-23 18:00","2025-07-23 18:59","18.8352"
"CIUDAD BOLÍVAR","2025-07-23 17:00","2025-07-23 17:59","21.9744"
"CIUDAD BOLÍVAR","2025-07-23 16:00","2025-07-23 16:59","24.9174"
"CIUDAD BOLÍVAR","2025-07-23 15:00","2025-07-23 15:59","25.1136"
"CIUDAD BOLÍVAR","2025-07-23 14:00","2025-07-23 14:59","26.487"
"CIUDAD BOLÍVAR","2025-07-23 13:00","2025-07-23 13:59","27.6642"
"CIUDAD BOLÍVAR","2025-07-23 12:00","2025-07-23 12:59","27.2718"
"CIUDAD BOLÍVAR","2025-07-23 11:00","2025-07-23 11:59","28.0566"
"CIUDAD BOLÍVAR","2025-07-23 10:00","2025-07-23 10:59","27.468"
"CIUDAD BOLÍVAR","2025-07-23 09:00","2025-07-23 09:59","23.3478"
"CIUDAD BOLÍVAR","2025-07-23 08:00","2025-07-23 08:59","22.7592"
"CIUDAD BOLÍVAR","2025-07-23 07:00","2025-07-23 07:59","19.2276"
"CIUDAD BOLÍVAR","2025-07-23 06:00","2025-07-23 06:59","18.0504"
"CIUDAD BOLÍVAR","2025-07-23 05:00","2025-07-23 05:59","15.8922"
"CIUDAD BOLÍVAR","2025-07-23 04:00","2025-07-23 04:59","20.4048"
"CIUDAD BOLÍVAR","2025-07-23 03:00","2025-07-23 03:59","14.3226"
"CIUDAD BOLÍVAR","2025-07-23 02:00","2025-07-23 02:59","18.0504"
"CIUDAD BOLÍVAR","2025-07-23 01:00","2025-07-23 01:59","17.658"
"CIUDAD BOLÍVAR","2025-07-23 00:00","2025-07-23 00:59","5.6898"
